lam,model,TOTAL,FC[chem_only],FC[straonly],FC[both],FC[time],M1_abs(20%),M2_rawFC(25%),M3_ctx(20%),M4_drug(20%),M5_bt(10%),M6_DEP(5%),sampPCC,sampR2,protPCC,dirAcc
0.0,m4 lam=0.0,0.4701709724374538,0.49690669753254296,0.33751778623779505,0.23631238323616519,0.5929305468923838,0.8664851110906074,0.4008999505582173,0.21251552935002388,0.3112108301420181,0.6318900559850297,0.574293701657331,0.9870240041567303,0.9727118395385548,0.8451071103481514,0.8477752469254424
0.5,m4 lam=0.5,0.4684268419118215,0.49690669753254296,0.34128479862731514,0.23631238323616519,0.5929305468923838,0.8656155850423624,0.4027017961037156,0.21251552935002388,0.3009348077690742,0.6318900559850297,0.5749840571019493,0.9870891400274976,0.9728326052195865,0.8436355086151415,0.8480823158152
1.0,m4 lam=1.0,0.4647055201434867,0.49690669753254296,0.34104784931203685,0.23631238323616519,0.5929305468923838,0.8621366555048897,0.4025884579927419,0.21251552935002388,0.28622589132721343,0.6318900559850297,0.5738756962074569,0.986973836276428,0.9725815173571188,0.8396743662960381,0.8465395387114096
