model,TOTAL,FC[chem_only],FC[strain_only],FC[both],FC[time],M1_abs(20%),M2_rawFC(25%),M3_ctx(20%),M4_drug(20%),M5_bt(10%),M6_DEP(5%),sampPCC,sampR2,protPCC,dirAcc,config,seed,strain,TOTAL_additive_only,secs
+ temperature,0.4856097863140638,0.47332942316289567,0.3200718920947859,0.21877459845120492,0.6303677614491765,0.8838369466456417,0.39106868061074335,0.33063988672258354,0.26895963609705936,0.6317956371047575,0.5595151711569057,0.9855606802667036,0.9699417031969275,0.8660616322588817,0.8302635188730167,+ temperature,1,CGD,0.46786891289967003,209.3
source + instrument (new best),0.4525731530822421,0.48589306271979454,0.2837501335541051,0.17619355281421,0.6070304963165782,0.8638653457550076,0.3755601462340647,0.2928987991070134,0.19480124059487994,0.6118295746406592,0.5437416393655953,0.9813139055946429,0.9609627285147027,0.8494849074674763,0.8154453568690022,source + instrument (new best),3,BAH,0.4416016168668771,209.7
+ temperature,0.4379576293928461,0.5057034146178232,0.27004161946645294,0.188803126066233,0.5996477833276069,0.8544343818376446,0.37089151263278364,0.1896271476500416,0.23683535088816735,0.6118407912966327,0.5574259205963222,0.9830006742233878,0.9641933716327962,0.8335432140021,0.8339944919185545,+ temperature,0,CEK,0.42865718736460917,215.2
source + instrument (new best),0.4864223571196163,0.474314830359555,0.32043752120575675,0.21897406594945226,0.6308300384844748,0.8839236808265463,0.3916847770995452,0.3333418038504875,0.26940640180519887,0.6317438353192213,0.5598480403272269,0.9855618999520608,0.9699522359116381,0.8662401182933559,0.8303968974595094,source + instrument (new best),1,CGD,0.46788660862520615,217.2
+ temperature,0.4397130084287237,0.5147159830973073,0.27483228204114923,0.21056360154077,0.5899264611768706,0.8431519720321856,0.37858038196601557,0.1947576220113074,0.24151001260596752,0.6162675426350201,0.5511447468765145,0.9792597663738807,0.9565025344617839,0.8183880577221714,0.8269348652627831,+ temperature,2,DHY210,0.42973364153583893,181.2
+ temperature,0.46365727671076473,0.44541948156010824,0.26697726474755995,0.2032736710707183,0.6033355213472558,0.8639391921359956,0.35305977216871975,0.3315043835404022,0.2309383072805829,0.6301650710082283,0.5419889995273164,0.9840017843989617,0.9662806136528406,0.8452131782289879,0.8233706569722431,+ temperature,4,CEK,0.45947470721525097,183.8
+ time,0.43743783724133983,0.5054694527864563,0.26932148155729846,0.18884429690662632,0.5988436882973887,0.8549910108400576,0.37044056622688176,0.1893754564985297,0.23439486137829876,0.6118558018133675,0.5577969951981087,0.9830824811943742,0.9643230120929812,0.8344285374307866,0.8350988232944897,+ time,0,CEK,0.4282390466133257,177.9
+ temperature,0.4520641262895584,0.48517911958261917,0.28364584991504044,0.17588748540191085,0.6066737020598698,0.8637353020988758,0.3751458326826106,0.2912579429574422,0.19472861113254583,0.6115653858789176,0.5435351658648236,0.981290463287402,0.9609166923879708,0.8493486789418728,0.8154784793915444,+ temperature,3,BAH,0.4415902212976261,186.4
+ temperature,0.4561742156236637,0.5014754579982115,0.29541371062042576,0.22881428030109077,0.619780817123237,0.8746481415739495,0.39088440699164306,0.21908144113141065,0.2523133586128928,0.6168110846985579,0.5512683428449302,0.9839401603045859,0.9666145062698235,0.8570440900480875,0.8241941083132087,+ temperature,5,CGD,0.4452087943737816,186.6
+ time,0.48553347605808517,0.4731373235354575,0.32008719860052587,0.21878228002865366,0.6299297905810624,0.8837261888269707,0.3909656961989232,0.3306415504092899,0.2689408475740408,0.6316931760790124,0.5592203407678561,0.9855408868532233,0.9699022459943091,0.8659458764140198,0.8299155313185791,+ time,1,CGD,0.46780822469843936,183.9
