model,TOTAL,FC[chem_only],FC[strain_only],FC[both],FC[time],M1_abs(20%),M2_rawFC(25%),M3_ctx(20%),M4_drug(20%),M5_bt(10%),M6_DEP(5%),sampPCC,sampR2,protPCC,dirAcc,config,seed,strain,secs
"REF tuned (lam_plate .3, booster 96/800)",0.47982988960862427,0.47479750279696953,0.3189339806372727,0.21928564285845414,0.6294258984989145,0.8594354912446838,0.3912984184886675,0.33214912989580503,0.2702673515006508,0.6174523307689592,0.5577931476266705,0.9851292713996554,0.9690770016652647,0.8312394152914084,0.8281889976769448,"REF tuned (lam_plate .3, booster 96/800)",1,CGD,373.0
lam_plate=0.15,0.41916460116757587,0.508016478654285,0.24374420593873025,0.17210313476289316,0.6007093869704775,0.7996230976930806,0.3583483009571471,0.19248550040298806,0.22765808206928195,0.5840557225685259,0.5443723527673273,0.9783800855196493,0.9550211642905462,0.7694267823977715,0.8198830042265266,lam_plate=0.15,0,CEK,395.1
lam_plate=0.45,0.4154375331418906,0.5152478402229806,0.24807327108685143,0.1899995062027327,0.5909753477778686,0.7831643205187919,0.3647443390888086,0.196036387919816,0.21846044171619106,0.5791526113222817,0.5360791441300083,0.9746057773543729,0.9465687209510113,0.7498888450910608,0.8072506736243689,lam_plate=0.45,2,DHY210,363.1
lam_plate=0.45,0.4796412488835658,0.4734263496564006,0.3216716195930556,0.21851923063389,0.6297705274886084,0.8596016649244385,0.39162663475346216,0.32948575037656913,0.2719933532095669,0.6164182769470621,0.5575321759675821,0.9851756372504504,0.9691042811049442,0.8308985753044319,0.825642813835401,lam_plate=0.45,1,CGD,364.9
lam_plate=0.6,0.4431691142765504,0.447161522287906,0.24492070184748918,0.18744348503389718,0.6054338362867946,0.8042565713598343,0.34308804476108345,0.329409322199556,0.2244283055205624,0.5930576766833338,0.5294499120391126,0.9798092332207547,0.9577078198558088,0.776329532869794,0.8055235166259754,lam_plate=0.6,4,CEK,353.8
lam_plate=0.45,0.4191130288994261,0.5074861179749265,0.24466771144447783,0.17417168845384945,0.6007552927468324,0.7985226693491827,0.3588076929762663,0.19197659343961307,0.22817029367612712,0.5846260055388459,0.5442918761698069,0.9783323988717223,0.9547638469703695,0.7671136280836968,0.8176532062266807,lam_plate=0.45,0,CEK,371.8
lam_plate=0.45,0.44462724901547135,0.4482004964396269,0.24561998389254303,0.18692050898407914,0.6060057544487352,0.8054981590559768,0.34375544429116534,0.3331714846231993,0.2254954319093935,0.5931046476498967,0.5308981611995282,0.9799063917795988,0.9580337855361585,0.7783282150713583,0.8082907575569023,lam_plate=0.45,4,CEK,360.3
lam_plate=0.45,0.4505420263499871,0.5001858554225584,0.2951709133899994,0.23005612258911237,0.6192245181289388,0.8501480160801316,0.3903942052473347,0.21830562455985975,0.25450454403047074,0.6091422670348188,0.5487522280115807,0.9835232334605271,0.965694421784832,0.8217799790102261,0.8191554084289694,lam_plate=0.45,5,CGD,361.2
lam_plate=0.6,0.41546069948325426,0.5159825692182693,0.24756729947829983,0.18952808039737357,0.5905632520671692,0.7820439092272314,0.3647151920463463,0.19826168079778772,0.2178096569032132,0.5788960274633663,0.5353849867936916,0.9745119695442706,0.9462881018325083,0.7481174321318389,0.8053787301830037,lam_plate=0.6,2,DHY210,358.4
lam_plate=0.45,0.4457816793469695,0.4847099487239247,0.2825610485621187,0.17600912756037687,0.607158164510071,0.8372597609679459,0.3746002698157784,0.2884147809166736,0.20142978961000182,0.5960481940876666,0.5421185237066793,0.9806292817740466,0.9593269939823564,0.8121840340059076,0.8105968478760004,lam_plate=0.45,3,BAH,365.9
