model,TOTAL,FC[chem_only],FC[strain_only],FC[both],FC[time],M1_abs(20%),M2_rawFC(25%),M3_ctx(20%),M4_drug(20%),M5_bt(10%),M6_DEP(5%),sampPCC,sampR2,protPCC,dirAcc,config,seed,strain,TOTAL_additive_only,secs
"strain x1, pert x4",0.4699265171613961,0.4576604117438041,0.2641179955822433,0.20767258542230813,0.6137739772801677,0.8652737672618098,0.3581745800411677,0.346943875309337,0.2359135679274637,0.6338694565921987,0.5473936878432429,0.9840544995499176,0.9665154697985763,0.8465886964136679,0.8294394147731277,"strain x1, pert x4",4,CEK,0.4589376023319166,201.4
"strain x1, pert x4",0.4652045240977518,0.505949008232549,0.3076874123220866,0.2404133531445815,0.6318295775996942,0.8802547959066852,0.39988732344236216,0.23057018411374303,0.2640183175287778,0.6235565467569525,0.5581675810324959,0.9848192008338326,0.9685250207236176,0.8610848743477646,0.8301511313730238,"strain x1, pert x4",5,CGD,0.4503839898978795,207.8
"strain x1, pert x6",0.4457906820036892,0.5127755717509265,0.2675386323687325,0.18887929950533605,0.6086406261357971,0.8555885041471353,0.373074891604226,0.2156062655479258,0.24449824376490298,0.6142064645469725,0.5592541991188525,0.9830511124334942,0.9643925955340995,0.8347520150260324,0.8363240677791873,"strain x1, pert x6",0,CEK,0.43090357430711923,173.1
"strain x1, pert x6",0.4980656781032261,0.4878156440507108,0.33290979364628653,0.22266880579352447,0.6430281565803553,0.8893942709297572,0.40336083016969876,0.35643322937064903,0.282032538846061,0.6326502727225756,0.5677687091850075,0.9864204690700517,0.9717744168690552,0.8706334330258015,0.8361431410027412,"strain x1, pert x6",1,CGD,0.46666586119923986,177.3
"strain x1, pert x6",0.45841866100677314,0.49402968031950917,0.28231484938831125,0.17826135423671044,0.61967418782472,0.8659434746273741,0.37965418515554106,0.30612304606485813,0.20025283420124537,0.6167602238778888,0.5473044270280693,0.981475749757296,0.9611848846664772,0.8505416093531377,0.8168834598433699,"strain x1, pert x6",3,BAH,0.44133216220009597,174.1
"strain x1, pert x6",0.46983240026161405,0.45782462742802615,0.26300595941347643,0.2060439940861406,0.6136664365618544,0.8652043655067829,0.3575790520577706,0.3471960970489497,0.23643199054246677,0.6331452838154928,0.5471323649196457,0.9840459678630595,0.9665087425806633,0.8465996721877863,0.8286406838046951,"strain x1, pert x6",4,CEK,0.4586860477405031,173.6
"strain x1, pert x6",0.4441703084685247,0.5182169131714265,0.27309715938955653,0.2184955842832939,0.6012640097716541,0.8437240515495263,0.3809028866792045,0.20908037644752034,0.24262653926412453,0.6222497624186456,0.5526683420924939,0.97925394901142,0.9566198518601725,0.8183833550762182,0.8285726064227964,"strain x1, pert x6",2,DHY210,0.4317456940758817,182.7
"strain x1, pert x8",0.4458529139337295,0.5128775815256031,0.26669014264606505,0.19050766812118664,0.6079297464810456,0.8556675899686931,0.3728942516451916,0.2162544836556554,0.24416178048537965,0.6148691757147025,0.5585132525803146,0.9830636493380386,0.9644115831872847,0.8347347830275426,0.835571336294141,"strain x1, pert x8",0,CEK,0.43101384794333925,177.9
"strain x1, pert x6",0.4643509700348096,0.5052463306529256,0.3059240967934849,0.23836893895422767,0.6329856667514846,0.8800204430454215,0.3987032939160897,0.2288941614991283,0.26355660889068633,0.6233222629377091,0.5569735514993808,0.9847640542369702,0.9684125472466015,0.8609123734087981,0.828552909064746,"strain x1, pert x6",5,CGD,0.4494925851510698,183.3
"strain x1, pert x8",0.49819106840699234,0.48822778681066464,0.3321546140628755,0.222093649196438,0.6418766541482345,0.8894403829445198,0.4031108773651742,0.3575698825996905,0.2819795117888413,0.6323572944629189,0.5675932830559308,0.9864052618211062,0.9717566485555723,0.8707546249472146,0.836610559298614,"strain x1, pert x8",1,CGD,0.4656661092751809,177.9
"strain x1, pert x8",0.4587126244902133,0.4938509571977956,0.2824627714496499,0.17807920101243585,0.620223240302215,0.8660717022003146,0.37963605514986387,0.30688292207648943,0.20100223062941983,0.6167717322491781,0.5467013299316942,0.9814919178217694,0.9612252685722381,0.8507872157788272,0.8161752879670715,"strain x1, pert x8",3,BAH,0.44071208053229904,180.8
"strain x1, pert x8",0.47067456664622925,0.4592357831657326,0.26198064260097365,0.2053602208716569,0.6136962692292516,0.8650837808385883,0.35765959165528316,0.351272825025801,0.23665780234490863,0.6330638911355309,0.5470079595399153,0.9840314749084371,0.9664696359749244,0.846574428325692,0.8284676846468472,"strain x1, pert x8",4,CEK,0.45876467723520864,186.8
"strain x1, pert x8",0.44342844378291135,0.5158156054768928,0.27307353174429927,0.2171246853631531,0.6024411153270709,0.8435077477496413,0.3799015751787491,0.2069936403844256,0.2428894777199235,0.6219592991533673,0.5515789380417858,0.979232407998759,0.9565599922267127,0.8182330390137293,0.8275176249523816,"strain x1, pert x8",2,DHY210,0.43110557121633303,203.3
"strain x1, pert x8",0.4636483113123113,0.5041908471429414,0.30536938131673247,0.2378449301563285,0.6320245539955545,0.879912935195339,0.3979234588537617,0.22727439776665995,0.2631705668842384,0.6228582197761481,0.5562008930401735,0.9847391344928502,0.9683573359729185,0.8609149693204193,0.828162979398201,"strain x1, pert x8",5,CGD,0.4488169852823241,194.8
"strain x1, pert x12",0.4453956336038328,0.5123650360055949,0.2659944776827172,0.18934134733030542,0.607029657210002,0.8553276568214021,0.37219551304585646,0.21576364492933992,0.24418655355443258,0.6142206989641861,0.5573822876983013,0.983048773327313,0.9643721038123471,0.8344439985764658,0.8339669425011798,"strain x1, pert x12",0,CEK,0.4312661187079308,192.8
"strain x1, pert x12",0.5006402319465375,0.4927008019359186,0.33133396464567283,0.2219903761412757,0.6420504749192352,0.8896666262396196,0.40473772911740585,0.3675793351604356,0.28176310021324913,0.632548966282162,0.5679818143261793,0.9864162805377642,0.9717826318565301,0.8711352453400438,0.8364470407891422,"strain x1, pert x12",1,CGD,0.46436086898438916,201.6
"strain x1, pert x12",0.4420824551666053,0.5141380759666925,0.2720939783992425,0.21464184558609892,0.6022265832180798,0.843362232891645,0.3785262711045213,0.202854949156603,0.24282675453872016,0.6211929737872544,0.550456053887117,0.979196552263053,0.9564943403616404,0.8179792256202724,0.8267169024701002,"strain x1, pert x12",2,DHY210,0.43000687730412546,169.1
"strain x1, pert x12",0.45876052258125083,0.4937710751805267,0.28170892531065866,0.1779978038706809,0.6210404123914188,0.8659514162675392,0.379368885650518,0.3077668286961043,0.20079841266142823,0.6169986349338665,0.5463021230044061,0.9814686864111062,0.9611952531426528,0.850573476006582,0.8153973189975543,"strain x1, pert x12",3,BAH,0.4398735134912646,176.6
"strain x1, pert x12",0.47272096474649905,0.46119833383481107,0.2620932890239744,0.20434356388073235,0.6139775514218924,0.8657386064402376,0.3583867983646604,0.35692130040778164,0.23973102074832242,0.6330482395305963,0.5468251136601189,0.9840709589661759,0.9666115039989476,0.8471724493350405,0.8279775307103642,"strain x1, pert x12",4,CEK,0.45926948927637595,171.5
"strain x1, pert x16",0.44514790147819416,0.5120038237682356,0.26573392235178284,0.18954859841632887,0.6068793704120811,0.8550933186809895,0.3719620683848974,0.21541468234969102,0.24395039628948606,0.6139995134998645,0.5573150713590019,0.9830275051432052,0.9643198056444966,0.8340896848337941,0.833672206635918,"strain x1, pert x16",0,CEK,0.4313820333248448,172.6
"strain x1, pert x12",0.4634077897927532,0.504177741362074,0.30407816490214246,0.23701818984902914,0.6320973083825472,0.8797953865393604,0.3972998779307461,0.22781732581283046,0.26279698064972795,0.6226668705806482,0.5546838930323617,0.984701425030251,0.9682785585442565,0.8608447226666772,0.8264159307237189,"strain x1, pert x12",5,CGD,0.44780141037647325,176.1
"strain x1, pert x16",0.5003549955640969,0.4929722793953492,0.3302786053803595,0.22122449033576008,0.6414744726000988,0.8893420304005811,0.4043251421353436,0.36818606759289285,0.28083019774454654,0.632258591164701,0.5675238353237367,0.9863732089148449,0.9716830426391911,0.8707989300455777,0.8359650878775342,"strain x1, pert x16",1,CGD,0.46347780487155443,176.6
"strain x1, pert x16",0.4414629680654943,0.5119812772690092,0.27210367140993336,0.21642284248727683,0.6012646807952905,0.8436723547385908,0.3778745485546822,0.1998447416775308,0.2429837706602673,0.6216996681903879,0.5504838138501426,0.9792518693478365,0.9566192440108582,0.8183172087344687,0.8268838057340578,"strain x1, pert x16",2,DHY210,0.4290719087119046,181.3
"strain x1, pert x16",0.45940121737415973,0.494835911103196,0.2812104936031563,0.17791459730741577,0.6206593619756136,0.8658283453320104,0.3796183723146228,0.3110187032506736,0.2005132708330169,0.6170491606174865,0.5463928870123037,0.9814569950966084,0.9611673261602365,0.85030290279931,0.8156318465357042,"strain x1, pert x16",3,BAH,0.43930252684541965,175.8
"strain x1, pert x16",0.47280531044370766,0.462096714128471,0.26136389777822244,0.20372266689950125,0.6139733944072496,0.8655352941856842,0.35838167923987635,0.35904163776571346,0.23842481996319645,0.632839908561102,0.5465109878941911,0.9840424078165831,0.9665499754435772,0.8471702975237979,0.8272425191889348,"strain x1, pert x16",4,CEK,0.459764804400512,182.0
"strain x1, pert x16",0.46302988960948194,0.5034230137724774,0.30374244218645585,0.23610972570793143,0.6317638682627856,0.8797358679630605,0.396717981355596,0.2267757569164395,0.26297712441990684,0.6223567049747637,0.5543394782645044,0.9846958901828158,0.9682696488941553,0.8607931677726417,0.8264065415844407,"strain x1, pert x16",5,CGD,0.4470148151137761,185.0
"strain x1, pert x24",0.4446815235112964,0.5115030731285499,0.2652596577460797,0.18778980340510362,0.6044724593708265,0.8552468125290393,0.371188185410728,0.21456490765586775,0.24401061934571758,0.6129821057098284,0.5564359736301324,0.9830259590798244,0.9643193629199145,0.8345769129220201,0.8334415378172211,"strain x1, pert x24",0,CEK,0.4313634374707691,199.2
"strain x1, pert x24",0.5009348323726821,0.4946921885041029,0.32893993468401406,0.22025374807114456,0.6410390558973982,0.889200808549465,0.40441413313194235,0.3716659758921061,0.2807746964775658,0.6314909864515384,0.5670780852143046,0.9863341010365463,0.9716232950083137,0.8707126350361247,0.8351792040287955,"strain x1, pert x24",1,CGD,0.4622137578510548,198.4
"strain x1, pert x24",0.44041166296891127,0.5098061536550949,0.2717199108353314,0.21456728257156077,0.6014588368107222,0.8432910866555271,0.37667534078123865,0.1972559086695092,0.24292126432784206,0.6210712943777358,0.5488409281050481,0.9791728086572378,0.9565236276085263,0.8177694322341313,0.8249824830211342,"strain x1, pert x24",2,DHY210,0.4276024230468721,180.7
"strain x1, pert x24",0.4598674500932863,0.4942625912657477,0.28099897858677875,0.17819723150221833,0.6202765833123269,0.8658755243117562,0.3793112971591312,0.3138637662597003,0.20033476291818317,0.61725128194467,0.5459937382221711,0.9814709448257248,0.9612040137542548,0.8501236872018324,0.8151882202587555,"strain x1, pert x24",3,BAH,0.4384811071217091,198.6
"strain x1, pert x24",0.47368612044340186,0.4630948156249767,0.2614205073442981,0.2036985276772745,0.614420480222093,0.8654551102686106,0.358836308720258,0.3623475047600898,0.2388856458076402,0.6331027849923809,0.5465822519366225,0.9840504419206374,0.9665616108890973,0.846951498802665,0.8273792691789755,"strain x1, pert x24",4,CEK,0.46040863707295226,182.7
"strain x1, pert x24",0.46255142729675647,0.5021968086807097,0.30298924171340264,0.2342001400249502,0.6311606442166149,0.8794860908790789,0.3956284350107161,0.2268011880832195,0.2625961047667884,0.6217643745586204,0.5538240868479594,0.9846472784644796,0.9681670726725308,0.8605964443464057,0.8261233166729536,"strain x1, pert x24",5,CGD,0.445818219942574,216.3
