model,TOTAL,FC[chem_only],FC[strain_only],FC[both],FC[time],M1_abs(20%),M2_rawFC(25%),M3_ctx(20%),M4_drug(20%),M5_bt(10%),M6_DEP(5%),sampPCC,sampR2,protPCC,dirAcc,config,seed,strain,TOTAL_additive_only,secs
"current order, n_pass 12",0.4398680989206605,0.5049524577845761,0.27100838432267127,0.19075777532880622,0.6016400706172957,0.853730851000708,0.37140687351300566,0.19470293991951748,0.2410594129675945,0.6120411209848076,0.5582725533272869,0.9828437143587841,0.9639952765680423,0.8319014027466402,0.8340192102290532,"current order, n_pass 12",0,CEK,0.4282087368833775,252.4
"current order, n_pass 12",0.4435428093699665,0.519100204241947,0.2746335656672025,0.21884688661033386,0.5935828233898024,0.8431844755971603,0.3814162955160714,0.2070238108894378,0.24254107710105016,0.6194516271736596,0.5538740011210597,0.9791961720704723,0.9564974632274645,0.8175687987129369,0.8298834201914869,"current order, n_pass 12",2,DHY210,0.4331424583112249,263.8
strain before plate,0.44165172350846016,0.5085263261518298,0.2715202422610357,0.1913303846572336,0.6007639770060809,0.8543986131055499,0.3729763526406565,0.20195261666413936,0.23953126443487618,0.6125587066325158,0.5595053168826268,0.9829683425810765,0.9641697004730554,0.833071438244327,0.8356909866969348,strain before plate,0,CEK,0.43005225300272343,178.6
"current order, n_pass 24",0.48641334043089657,0.47105932573459486,0.3397934861080922,0.21711681341502734,0.6348134590451977,0.8860808721713367,0.3973778653845605,0.3128823412054181,0.282799182423012,0.6242187634312235,0.5658903716336156,0.9861792277344761,0.9712299908358215,0.8648301187440831,0.833258747979872,"current order, n_pass 24",1,CGD,0.46274678011392545,357.1
"current order, n_pass 24",0.43733860838623145,0.5016473723372358,0.2695934194259486,0.19080832722756697,0.601899151057893,0.852227261606209,0.3695789246697129,0.18753497428246468,0.24011331996872612,0.6110976135574504,0.557180093831564,0.9826617556528131,0.9636833616145565,0.8297103328155898,0.832288883407399,"current order, n_pass 24",0,CEK,0.42511078829980586,364.7
strain before plate,0.4964768419126824,0.4786001081428454,0.3522210538383314,0.22914659321127856,0.634159773542062,0.8932993028295453,0.4068415453219179,0.33241863755924544,0.2895797266075064,0.6318127264200467,0.5705129908187744,0.9872254081059687,0.9732990973644868,0.8745163446360782,0.8371950837655019,strain before plate,1,CGD,0.4742927797516757,193.4
strain before plate,0.4434474824060965,0.5188738608757744,0.275758213091606,0.21589984909555043,0.5932028265870793,0.8435897496527005,0.38142685225245987,0.2064454031185015,0.24254245780545367,0.6188244889614831,0.5538559666300416,0.979243720019361,0.9565925002385023,0.8183868537243473,0.829401157208471,strain before plate,2,DHY210,0.4336611417144243,180.9
strain before plate,0.4545124187482485,0.48978855852835895,0.28572669715680316,0.17718992396874467,0.6101133725723924,0.8657125248352633,0.37829532734681504,0.28941191706971553,0.20117460542834048,0.6130720582793587,0.5474314323388992,0.9813389448152758,0.9608817184404004,0.8511582239090163,0.816011559178914,strain before plate,3,BAH,0.443142604485497,182.5
strain before plate,0.4687213073476524,0.5044350995173901,0.3239226959893493,0.25244576084839465,0.6228307326462058,0.8849067100592656,0.4067490420941667,0.22643031959095725,0.27103023961494577,0.6248394711597163,0.5615329171021082,0.985811016697443,0.9704124853976612,0.8651427365157833,0.8295851070919807,strain before plate,5,CGD,0.4565252260415875,167.6
strain before plate,0.46510002867944783,0.45152662163280183,0.26797238249232497,0.20857130095981116,0.6062846256666745,0.8639351896021175,0.3568332333444396,0.33003544182734995,0.2325875584384641,0.6322960459594757,0.5470095554760815,0.9839767247300326,0.9663123446548209,0.8444614102242689,0.8286904121663318,strain before plate,4,CEK,0.45749740218650126,200.2
