model,TOTAL,FC[chem_only],FC[strain_only],FC[both],FC[time],M1_abs(20%),M2_rawFC(25%),M3_ctx(20%),M4_drug(20%),M5_bt(10%),M6_DEP(5%),sampPCC,sampR2,protPCC,dirAcc,config,seed,strain,TOTAL_additive_only,secs
"plate 4, pxs 24",0.46033409843979717,0.44971568560825487,0.2667587685686745,0.2054128915495359,0.6044638340278917,0.8620291849322088,0.3550793233995949,0.3130809625067053,0.23139002685871343,0.6292323011161471,0.5468200523751628,0.9837267703230103,0.965823151924016,0.8419679772667228,0.828950039646456,"plate 4, pxs 24",4,CEK,0.4499377393285123,176.1
"plate 4, pxs 24",0.4388462247229645,0.501872505733008,0.27036027462308426,0.19150959946249727,0.5988649876435655,0.8527524566596354,0.3698742073516828,0.1957614934759737,0.2383221687084686,0.6112715990479253,0.5576657842287124,0.9827632234468355,0.963802333308961,0.8304761996816948,0.8336209153066495,"plate 4, pxs 24",0,CEK,0.4254464930995885,190.0
"plate 4, pxs 24",0.45247783132200553,0.48944709108621515,0.28581242997624373,0.1769715035783791,0.608388995085248,0.8632796578514665,0.3780410851989707,0.280602630604632,0.20311229484122273,0.6112517827678584,0.5488693017202552,0.9810834048571342,0.9603807828807255,0.8470888119326696,0.8183165486594011,"plate 4, pxs 24",3,BAH,0.4376419722137001,183.0
"plate 4, pxs 24",0.4425160116766636,0.5166970045127777,0.27402697042088264,0.21898429281497284,0.5911688855985092,0.8421044889210655,0.38010299204390197,0.20684011183717974,0.24087087183340367,0.6184222170557769,0.5536989488356113,0.9790394751439506,0.9561547969973355,0.8162858733102076,0.8303682278244712,"plate 4, pxs 24",2,DHY210,0.43024810811889247,187.0
"plate 4, pxs 12",0.46437424678288075,0.5008126237581588,0.31369718342500424,0.24762863878567423,0.6226680080418888,0.8799358521519917,0.4005653394921954,0.22457382536328027,0.26559568395975675,0.6225079215054062,0.5592209492857095,0.9849380979770246,0.9687550313524952,0.8590958992169047,0.8289244845481625,"plate 4, pxs 12",5,CGD,0.45053969083021145,193.6
"plate 4, pxs 24",0.4637332294563863,0.49964346761839207,0.3130125191673766,0.24432405977637733,0.6214651464666237,0.8795078656451316,0.3993023245071657,0.22485056874708484,0.26491865222399014,0.6212117717097023,0.5586210767076664,0.9848942275015288,0.9686573262392446,0.8587310990062933,0.8284091925791646,"plate 4, pxs 24",5,CGD,0.4495817626447475,212.5
"plate 4, pxs 48",0.48759526630962685,0.47395587100554337,0.34100901435793946,0.22101080569870077,0.6332027566231263,0.8877903459003719,0.3995207819128085,0.3118164391660817,0.2839805720084471,0.6263373168822048,0.5672773545644828,0.9863524118357953,0.9716320874275355,0.8674910950025538,0.8362813373736866,"plate 4, pxs 48",1,CGD,0.4614950055580422,174.2
"plate 4, pxs 48",0.4527543926064118,0.4904085040133995,0.28567154591139826,0.17703972289770886,0.6077627377887308,0.863096124779334,0.37838092564494186,0.2818615172766945,0.2029906754902971,0.611073837250917,0.5492422792163901,0.9810668723103283,0.9603621333980694,0.8468214625150923,0.8188069439318638,"plate 4, pxs 48",3,BAH,0.4365436139730903,173.1
"plate 4, pxs 48",0.4388740113093698,0.5005568331192942,0.2708453789796033,0.19157096145896046,0.5987742589308617,0.8528326930652979,0.3695943278464539,0.19563816407930482,0.23920408675012467,0.6108699915068767,0.5570688283624633,0.9827632611952515,0.9638219198640575,0.8305807709675599,0.8325792355971409,"plate 4, pxs 48",0,CEK,0.42406261059848904,183.1
"plate 4, pxs 48",0.4627871533024338,0.4981611421143369,0.31224121679742317,0.2445277584697584,0.6201401024103442,0.8792419635809976,0.3983368066438624,0.22291004378033258,0.2638779741212963,0.6208365163029723,0.5582660742929121,0.9848628329000751,0.968606478623195,0.8581587258788295,0.8286876891123667,"plate 4, pxs 48",5,CGD,0.4486586073443758,172.0
"plate 4, pxs 48",0.46025332997324375,0.4509461503004667,0.2663565256387283,0.20683359888496936,0.6020778179521606,0.8617292701915893,0.3554543462642812,0.3141802540666966,0.2297893127553746,0.6290195436505837,0.5469604327876598,0.9837078333369118,0.9657789369453728,0.8415039212091541,0.8287081285347851,"plate 4, pxs 48",4,CEK,0.448165255694374,177.1
"plate 4, pxs 48",0.44177244926167314,0.5150571969556442,0.2742094310103979,0.2184618019667911,0.5887868945855402,0.8420544008932233,0.37933808649963485,0.20449010399499798,0.24113527784238112,0.617541735154806,0.5529559515032658,0.9790317060103159,0.9561308266913734,0.8162619151486813,0.8294369079249223,"plate 4, pxs 48",2,DHY210,0.4288026145073304,188.0
"plate 8, pxs 6",0.48572160657527885,0.47104199319602347,0.340120827880439,0.21655142354732348,0.6346039349460044,0.8852082663442418,0.39739911230422686,0.30996768324055535,0.2833992259281748,0.6232212229318448,0.5666934220688647,0.9860033559478378,0.9709310793295567,0.8636798958237166,0.834965445005567,"plate 8, pxs 6",1,CGD,0.46058956906130455,175.4
"plate 8, pxs 6",0.4581568186899692,0.4459920876860486,0.2652811519572044,0.2065955916055917,0.6061774792957042,0.8602420790955805,0.353247132168434,0.3086230615660169,0.22939120304301092,0.6289785892326519,0.5459181596734766,0.9835383638606175,0.9654232032839642,0.8392861478726654,0.8287423534214088,"plate 8, pxs 6",4,CEK,0.44824918238988554,174.5
"plate 8, pxs 6",0.44172207481434117,0.5174443747255494,0.2727164192264858,0.22318760603661306,0.5913693846400618,0.8404360813751816,0.3803509046276312,0.2053729893407468,0.2396869859300101,0.618853501840911,0.5529957428830902,0.9788167200292794,0.9558017966477943,0.8135552080381454,0.8288747440416013,"plate 8, pxs 6",2,DHY210,0.43025279964276175,178.6
"plate 8, pxs 6",0.43733681134563257,0.5016699981109234,0.2700759103021077,0.19187211864438314,0.601259212078918,0.8506781472928285,0.36988341447676465,0.19113380006808633,0.23791471638601233,0.610583569973479,0.5572453595941607,0.9825460726405466,0.9633468636075286,0.8274913873614587,0.8328241888790193,"plate 8, pxs 6",0,CEK,0.42443519904867943,188.9
"plate 8, pxs 6",0.46069776511038935,0.4969095074071537,0.3107398289706593,0.2490981966762257,0.6214787641073174,0.876730590812044,0.39792581572855273,0.21642025563273118,0.2624196583191978,0.6217458857867668,0.5585524329355978,0.9845483732815011,0.9679663745921757,0.8541307879915215,0.8282808452580689,"plate 8, pxs 6",5,CGD,0.4464263355514224,177.7
"plate 8, pxs 6",0.4501652138323732,0.4859465957759061,0.28315761838191306,0.17529806334029951,0.6102158249413929,0.859389818725834,0.37543329419757077,0.2768909050737319,0.20392643807801594,0.6093023600403824,0.5467044380685168,0.9804613738735153,0.9591514365775411,0.8420020980519106,0.8160729009245972,"plate 8, pxs 6",3,BAH,0.4352663152398174,181.4
"plate 8, pxs 12",0.4372694331441211,0.5002836572319136,0.26938272155549414,0.18977873133161627,0.5999883068276954,0.8508088535480444,0.36872007562653014,0.19238762321548303,0.23810003848254893,0.6097603855408452,0.5570814526837753,0.9825269159311201,0.9633342187645221,0.8276287797724589,0.8334110472041367,"plate 8, pxs 12",0,CEK,0.42338950056969216,191.2
"plate 8, pxs 12",0.4857805286061389,0.4723250327413441,0.3405070461081334,0.216563121028629,0.6339753576706005,0.8855212836013545,0.3980586842464027,0.3094487524761802,0.28288887593032264,0.6232694587510936,0.5673425853571478,0.9860562226002909,0.9710376335288518,0.8640644723818467,0.836062341029453,"plate 8, pxs 12",1,CGD,0.4578923714288538,207.2
"plate 8, pxs 12",0.44113805690632996,0.5159439124425231,0.27225456667791254,0.22149869572280068,0.5910065902629598,0.8403886181424925,0.37935389173093276,0.20444479371282717,0.23940890303816953,0.6181861858707389,0.5526500481564999,0.9788154356821955,0.9557233738263664,0.8136797057251727,0.8291206468026154,"plate 8, pxs 12",2,DHY210,0.42941201296546694,174.6
"plate 8, pxs 12",0.4589566550751254,0.44850793693835544,0.2656492484914803,0.20481761759896644,0.6048036181895441,0.8602228929983348,0.35409215515726644,0.31157000732422785,0.2296838397097278,0.6281405552360152,0.5464842551149828,0.9835266093564096,0.9654354025808535,0.8391930231114074,0.8292668584464933,"plate 8, pxs 12",4,CEK,0.44717271816809534,175.9
"plate 8, pxs 12",0.4489320039767873,0.48535869231803097,0.28279359540363325,0.17495136658002106,0.6084701058311317,0.8594543704950215,0.3748906941151548,0.27195163608353423,0.20348736551077956,0.6087034773731592,0.5472061658563119,0.9804784988644043,0.9591560623406017,0.8421528775384275,0.8164829783261166,"plate 8, pxs 12",3,BAH,0.43357698901265396,176.9
"plate 8, pxs 12",0.4618965463238104,0.497716434632467,0.3112229943650456,0.24583264636343602,0.6206739992708151,0.8769567790160011,0.3979594884626105,0.2226592471057223,0.26243336962905844,0.6206863276269244,0.5585632459061781,0.9845879180790245,0.9680337522037448,0.8546033279732944,0.8284687411195775,"plate 8, pxs 12",5,CGD,0.44618182920539634,173.6
"plate 8, pxs 24",0.4366491137653215,0.49865468253447587,0.2690305221824422,0.19010488175842832,0.5988089162592873,0.8504691424330517,0.3679164095090937,0.19224695344106826,0.23688251906845176,0.6093518361880503,0.5563020956145723,0.9824936440690797,0.9632768622698934,0.8271086397256009,0.832511338435535,"plate 8, pxs 24",0,CEK,0.42190616900922745,174.9
"plate 8, pxs 24",0.48385539388654353,0.4709608984354199,0.33941106518235525,0.21573959359992806,0.6329124616607247,0.8851337355416078,0.39688686546667756,0.304005319890227,0.28130777182817235,0.6220073199716936,0.5668716014140674,0.9860205268073375,0.9709537692169493,0.8636405899567761,0.8359848403974458,"plate 8, pxs 24",1,CGD,0.4554413034516907,175.6
"plate 8, pxs 24",0.440895530585382,0.5144348970456464,0.27266064714218347,0.2212131080125317,0.5895637265578706,0.8403193147718294,0.3788283601559964,0.2040583709041855,0.23964333393850168,0.6175533301697085,0.5525780721301741,0.9788183616628905,0.9557831293661657,0.8135103484677747,0.8290322958046361,"plate 8, pxs 24",2,DHY210,0.42794815975517647,174.1
"plate 8, pxs 24",0.448624231703248,0.48553548299591776,0.2827945710406242,0.17463844816380444,0.6067024023217998,0.8592470491507735,0.37481513045416753,0.2710464152353489,0.2034494045387993,0.6079393698669351,0.5475587663605637,0.9804561822108989,0.959119642675862,0.8418225268895828,0.8173644467383995,"plate 8, pxs 24",3,BAH,0.43177899710559453,171.0
"plate 8, pxs 24",0.4579768340144571,0.44860380700210456,0.2647999067887327,0.20470845281186706,0.603806613415304,0.8597513312219514,0.3537161063326546,0.30871435581411755,0.22893722322148022,0.6274929291202533,0.5463586493551656,0.9834756204091388,0.9653175271335852,0.838660949374888,0.8287364537929527,"plate 8, pxs 24",4,CEK,0.44537568718678605,173.6
"plate 8, pxs 48",0.4362764207145541,0.4968266524463895,0.26906638891359236,0.18959879508901314,0.597903539662594,0.8504699180784097,0.3671241451042549,0.19106804858014234,0.23755148809997803,0.608995050661681,0.5555597684123253,0.9824901273505121,0.9632680596625461,0.8270886892673125,0.83198576193513,"plate 8, pxs 48",0,CEK,0.42053803316855365,176.2
"plate 8, pxs 24",0.4614738050270958,0.49667594910325463,0.3101556525234401,0.24465133244929813,0.6197173600059894,0.8766452858541558,0.39689494037494427,0.22376560121436415,0.2613322545758523,0.6199806915473829,0.5580674489949393,0.984554840948709,0.9679689101742098,0.8542074759126957,0.8280966935473488,"plate 8, pxs 24",5,CGD,0.4451320033279149,184.8
"plate 8, pxs 48",0.4834276375080161,0.4707952280497986,0.33892850467988944,0.21528884259301231,0.6320826663799726,0.8849982836176503,0.39652447186072504,0.30303048298178453,0.28086155961524856,0.6218442096206968,0.566680666756569,0.98600600587198,0.9709263621626371,0.86345350795089,0.8365058734239881,"plate 8, pxs 48",1,CGD,0.4537169737374301,186.0
"plate 8, pxs 48",0.44027504171186194,0.5127419008783295,0.2723449694804936,0.22114844587802773,0.5872673755474077,0.840013818263556,0.3778906671342778,0.20315262414714325,0.23929418744339429,0.6169182333233891,0.5523685125026963,0.97877771550313,0.9556571456020697,0.8130673611754137,0.8294654783567336,"plate 8, pxs 48",2,DHY210,0.42654227666972444,176.7
"plate 8, pxs 48",0.44801938792575613,0.48503425461823685,0.2821007911248821,0.17390061977861562,0.6067142327712919,0.8587909877043234,0.37424143257798,0.27056438668556326,0.20245765172106706,0.6074384768086941,0.5470515375640185,0.9803901746990591,0.9589930894358107,0.8411629086025183,0.8171170843643367,"plate 8, pxs 48",3,BAH,0.4304253505878995,188.0
"plate 8, pxs 48",0.45839541606156475,0.4492980695547222,0.2653032722870816,0.20415613965816312,0.6021218819286991,0.8600477293154349,0.3540150964105303,0.309844490831951,0.22960460572089775,0.6267931924329994,0.5462591508395095,0.9834810688523584,0.9653715410364329,0.8390395175874896,0.8282335774996858,"plate 8, pxs 48",4,CEK,0.44364143086520186,176.2
"plate 8, pxs 48",0.4606175426101395,0.49475403556081526,0.3097373208688134,0.24490314472285868,0.6189735351383379,0.8764635813953707,0.395934616375397,0.22169382411275085,0.260707423064171,0.619780826501672,0.5576568030332908,0.984549608862282,0.967946123985512,0.8538228108080502,0.8284754539345818,"plate 8, pxs 48",5,CGD,0.4440878076022541,176.7
"plate 16, pxs 6",0.48179138594570337,0.46859628558647715,0.33709328827144897,0.21205820815206666,0.6332850919732194,0.8820899259802149,0.39452271616624185,0.3027992395873652,0.2800751518731179,0.6190310797494667,0.5652947088211324,0.9856023393048868,0.9701257477621101,0.8594282506901908,0.8337008349012619,"plate 16, pxs 6",1,CGD,0.45382998447202894,171.5
"plate 16, pxs 6",0.4359334132017587,0.4990275209205929,0.2694856576019761,0.19160199556162502,0.6003585060105617,0.8492934806768386,0.36854327960013455,0.1874391259839317,0.23837259743055572,0.6094580777261001,0.5566148942169974,0.9823607546888729,0.9630156236602799,0.8252324384435249,0.8331036882821166,"plate 16, pxs 6",0,CEK,0.42107351062796927,183.7
"plate 16, pxs 6",0.4470734946961975,0.4837996418177531,0.28040809615079276,0.17304092546077737,0.6080148488028447,0.8559862339008952,0.3730511247419779,0.27025103684464824,0.20328039882474475,0.6062352625928935,0.54567306674712,0.9799613254294655,0.9581521766754555,0.837541319122591,0.8155215724240563,"plate 16, pxs 6",3,BAH,0.4303391582491668,172.6
"plate 16, pxs 6",0.45717698600337636,0.44576739439160673,0.2645761933364692,0.2049363186601441,0.604446248797513,0.8589421951071896,0.3525445774025126,0.3067122412785572,0.22984184575765318,0.6266152083677626,0.5456012877458379,0.9833620144683117,0.9651233839662188,0.8373075939246636,0.8280049746318469,"plate 16, pxs 6",4,CEK,0.4444381480469,169.9
