v22,v22|M1_abs(20%),v22|M2_rawFC(25%),v22|M3_ctx(20%),v22|M4_drug(20%),chem0.7,chem0.7|M3,chem0.7|M2,strain0.7,strain0.7|M4,strain0.7|M2,both0.7,chem0.85,chem0.85|M3,chem0.85|M2,strain0.85,strain0.85|M4,strain0.85|M2,both0.85,chem1.15,chem1.15|M3,chem1.15|M2,strain1.15,strain1.15|M4,strain1.15|M2,both1.15,chem1.3,chem1.3|M3,chem1.3|M2,strain1.3,strain1.3|M4,strain1.3|M2,both1.3,chem1.5,chem1.5|M3,chem1.5|M2,strain1.5,strain1.5|M4,strain1.5|M2,both1.5,chem1.8,chem1.8|M3,chem1.8|M2,strain1.8,strain1.8|M4,strain1.8|M2,both1.8,gam0.98,gam0.95,gam0.92,gam0.88,seed,strain
0.5085309003315542,0.8899206718221855,0.4183166318062452,0.36706962515634844,0.30042150053243627,0.49293089620178904,0.2883083427318068,0.42004993053018136,0.5052405205043716,0.2850605077126513,0.4155091723571687,0.5083581954435572,0.5055018826133251,0.3503936816018643,0.4198205617378119,0.5071624716658845,0.29346310526653113,0.41715609808108206,0.508457149134612,0.5085309003315542,0.36706962515634844,0.4183166318062452,0.5085309003315542,0.30042150053243627,0.4183166318062452,0.5085755056333572,0.5085309003315542,0.36706962515634844,0.4183166318062452,0.5085309003315542,0.30042150053243627,0.4183166318062452,0.5085893172193664,0.5085309003315542,0.36706962515634844,0.4183166318062452,0.5085309003315542,0.30042150053243627,0.4183166318062452,0.5085567992794666,0.5085309003315542,0.36706962515634844,0.4183166318062452,0.5085309003315542,0.30042150053243627,0.4183166318062452,0.5083933787185722,0.5069383072803859,0.5004591634469363,0.4910806659965495,0.47708210160796033,1,CGD
0.47359744048461605,0.8811433451037036,0.4128846674050839,0.23557938325979796,0.28057393104018685,0.4623972587053475,0.18084174721523238,0.41264908373380266,0.4706166507508255,0.26709995843426015,0.4099568209422538,0.4733828216025128,0.4713565996625559,0.2241346041301974,0.41323655799872966,0.47234771925683794,0.27444268571268776,0.41164087662646315,0.4734968577469363,0.47359744048461605,0.23557938325979796,0.4128846674050839,0.47359744048461605,0.28057393104018685,0.4128846674050839,0.4736773164378653,0.47359744048461605,0.23557938325979796,0.4128846674050839,0.47359744048461605,0.28057393104018685,0.4128846674050839,0.47373926935996014,0.47359744048461605,0.23557938325979796,0.4128846674050839,0.47359744048461605,0.28057393104018685,0.4128846674050839,0.47378651567102464,0.47359744048461605,0.23557938325979796,0.4128846674050839,0.47359744048461605,0.28057393104018685,0.4128846674050839,0.47378173970182436,0.4731787322874809,0.46894177476991683,0.4622143112144519,0.4518470277699672,5,CGD
0.475899891447392,0.879400004861683,0.40763256165492473,0.24993990671645605,0.2789049336920695,0.46239355868474474,0.18223687102636185,0.4084442038692311,0.47243409137035663,0.26408065911154266,0.40408908647087605,0.47575540439368236,0.4729190826728369,0.2340069081116998,0.4085646410050792,0.4744236566428152,0.2721154781452395,0.40609611864979905,0.4758374633901859,0.475899891447392,0.24993990671645605,0.40763256165492473,0.475899891447392,0.2789049336920695,0.40763256165492473,0.4759384920751306,0.475899891447392,0.24993990671645605,0.40763256165492473,0.475899891447392,0.2789049336920695,0.40763256165492473,0.4759516132429673,0.475899891447392,0.24993990671645605,0.40763256165492473,0.475899891447392,0.2789049336920695,0.40763256165492473,0.47593354762384193,0.475899891447392,0.24993990671645605,0.40763256165492473,0.475899891447392,0.2789049336920695,0.40763256165492473,0.47580822046142407,0.4753075593371983,0.4707884007061591,0.4637775107728229,0.45318806077827556,6,CGD
0.4634692367265215,0.8641957683550472,0.3870926892155099,0.314279628216718,0.20827717028524875,0.44905263445607974,0.24246341383003547,0.3879105385129203,0.4602093720139114,0.1935467911628104,0.3846814466844944,0.4633890278676747,0.46057902954613816,0.298899657841777,0.3880739598372971,0.46197866209801647,0.20122633150998598,0.3859926515533144,0.46343717513229643,0.4634692367265215,0.314279628216718,0.3870926892155099,0.4634692367265215,0.20827717028524875,0.3870926892155099,0.4634854513789357,0.4634692367265215,0.314279628216718,0.3870926892155099,0.4634692367265215,0.20827717028524875,0.3870926892155099,0.46348350149148543,0.4634692367265215,0.314279628216718,0.3870926892155099,0.4634692367265215,0.20827717028524875,0.3870926892155099,0.46345410692249056,0.4634692367265215,0.314279628216718,0.3870926892155099,0.4634692367265215,0.20827717028524875,0.3870926892155099,0.4633459448569156,0.4625610464029938,0.4576139440518037,0.4500539405643955,0.43853164090840124,3,BAH
0.44145848902079377,0.8528218282445255,0.38282849078370984,0.2194950559251763,0.2033704179910311,0.43003380625434323,0.16429998356530906,0.38197656482666315,0.43860490229182625,0.19082036205197836,0.3799460614146367,0.4413283089058867,0.43908403644711913,0.20793716237814366,0.3827439465372699,0.44018886165191373,0.19739945648208726,0.38152340298994253,0.4414009964555685,0.44145848902079377,0.2194950559251763,0.38282849078370984,0.44145848902079377,0.2033704179910311,0.38282849078370984,0.44149998351993036,0.44145848902079377,0.2194950559251763,0.38282849078370984,0.44145848902079377,0.2033704179910311,0.38282849078370984,0.44152405032734054,0.44145848902079377,0.2194950559251763,0.38282849078370984,0.44145848902079377,0.2033704179910311,0.38282849078370984,0.44152447215311114,0.44145848902079377,0.2194950559251763,0.38282849078370984,0.44145848902079377,0.2033704179910311,0.38282849078370984,0.441466192543141,0.4418184700086002,0.4390029481794665,0.43378843811886497,0.42538817871705265,7,BAH
0.4672210259370936,0.8624550744465582,0.3850943233684076,0.32764536432817803,0.21870886990746047,0.45156153871287863,0.24932220569514477,0.3861212953140769,0.4637781976946343,0.2033934969607137,0.38234630143902865,0.46712730174658174,0.4639777716640422,0.31035874720701645,0.3861845785146951,0.4656494654109655,0.21138471039186646,0.3838381614754464,0.46718053435491513,0.4672210259370936,0.32764536432817803,0.3850943233684076,0.4672210259370936,0.21870886990746047,0.3850943233684076,0.4672460586980016,0.4672210259370936,0.32764536432817803,0.3850943233684076,0.4672210259370936,0.21870886990746047,0.3850943233684076,0.46724949603771737,0.4672210259370936,0.32764536432817803,0.3850943233684076,0.4672210259370936,0.21870886990746047,0.3850943233684076,0.46723388578253666,0.4672210259370936,0.32764536432817803,0.3850943233684076,0.4672210259370936,0.21870886990746047,0.3850943233684076,0.4671459246509275,0.46608841168151544,0.46070687020456763,0.4526993569485065,0.44067278524051623,8,BAH
