l1.0_b0.25,l1.0_b0.4,l1.0_b0.55,l1.0_b0.7,ref_v22,l1.4_b0.25,l1.4_b0.4,l1.4_b0.55,l1.4_b0.7,l1.55_b0.25,l1.55_b0.4,l1.55_b0.55,l1.55_b0.7,l1.7_b0.25,l1.7_b0.4,l1.7_b0.55,l1.7_b0.7,l1.9_b0.25,l1.9_b0.4,l1.9_b0.55,l1.9_b0.7,seed,strain
0.5070742714839864,0.5078384578590073,0.508307288638259,0.5085309003315542,0.5085309003315542,0.5095126756692058,0.509924265574607,0.5100042091109442,0.5098126511666619,0.5098414024608643,0.5100631750621755,0.5099396982027331,0.5095301307254333,0.509898708848992,0.5099023843220439,0.5095481958896475,0.5088980044926444,0.5095900357128391,0.5092677147672896,0.5085669385736027,0.5075537935370656,1,CGD
0.47240606821280273,0.4730385934181699,0.4734188777225188,0.47359744048461605,0.47359744048461605,0.4746896205529305,0.4750090642865837,0.47505287794068296,0.4748696679170723,0.47502542201561887,0.4751822365787705,0.475047300183653,0.47467281727438526,0.475123136298429,0.475088285242253,0.47475079138736165,0.4741608192862066,0.474903324924119,0.4745796529255024,0.47393134936917775,0.4730122732789596,5,CGD
0.47478243399669084,0.4753609421514024,0.4757199025582452,0.475899891447392,0.475899891447392,0.47741951685584005,0.47774287268183924,0.47780024868747994,0.4776408516273162,0.47786773308490893,0.47803056692212076,0.47791703148104375,0.47757373290670724,0.47804634870489476,0.4780285552898117,0.47771179932694896,0.47714721152500794,0.47791273860641503,0.47760460332062465,0.4769776055071798,0.47608415390237224,6,CGD
0.4624740852144923,0.4629314978601314,0.4632582112227207,0.4634692367265215,0.4634692367265215,0.46546688845993056,0.46584585506307374,0.466055229281306,0.4661184977029138,0.46624684729728805,0.4665488168124091,0.46667067951068836,0.4666346637297559,0.4668522313166263,0.46706134799296334,0.4670730979807793,0.46691547862617766,0.4674049733727478,0.46745267573922994,0.46728900008590185,0.4669336071554619,3,BAH
0.44008559382396356,0.44068001653492095,0.441136845155452,0.44145848902079377,0.44145848902079377,0.4425528754670171,0.44301132622005357,0.44328280247458807,0.44338954915615686,0.4431063922590578,0.44346438679317984,0.4436191596130806,0.44359241502747254,0.44346028726990583,0.44369014636737003,0.4436996726503948,0.4435169783278942,0.4436568277124354,0.443678017253929,0.44345790034752486,0.44302770459722973,7,BAH
0.46628006784496057,0.4667105600960364,0.4670200741872628,0.4672210259370936,0.4672210259370936,0.4694091418648478,0.46975312175428297,0.4699401930825453,0.46997706793372135,0.4702094679172664,0.47047910424214495,0.47056503378080977,0.47049379403809866,0.47082413505702314,0.4709874536528835,0.47095357485326117,0.470745348898441,0.4713560485884645,0.4713501313294471,0.47111892503092906,0.4706933045307122,8,BAH
